date,open,high,low,close,vol,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2015/03/25,3680.95,3693.15,3634.56,3660.73,521886336,3648,3549.1,3417.4,3286.98,           ,0,521886336,550299264,490250240,116.61,84.77,63.67
 2015/03/26,3641.94,3707.32,3615.01,3682.1,488647200,3668,3582.4,3436.6,3297.8,           ,0,488647200,540567168,503386944,119.58,91.73,55.69
 2015/03/27,3686.13,3710.48,3656.83,3691.1,408945152,3682.6,3614.2,3455.6,3309.78,           ,0,408945152,519018912,511439680,121.26,97.64,47.24
 2015/03/30,3710.61,3795.93,3710.61,3786.57,564702336,3702.2,3647.9,3478.1,3321.67,           ,0,564702336,524746752,527997344,128.81,103.87,49.88
 2015/03/31,3822.99,3835.57,3737.04,3747.9,561676032,3713.6,3672.4,3502.35,3331.52,           ,0,561676032,509168832,532070400,130.18,109.13,42.08
 2015/04/01,3748.34,3817.08,3742.21,3810.29,447458304,3743.6,3695.8,3528.95,3342.23,           ,0,447458304,494285632,522292416,134.74,114.26,40.97
 2015/04/02,3827.69,3835.45,3775.89,3825.78,479299680,3772.2,3720.1,3557.75,3353.22,           ,0,479299680,492411296,516489216,138.01,119.01,38.01
 2015/04/03,3803.38,3864.4,3792.21,3863.93,473033312,3806.8,3744.7,3588.9,3363.7,           ,0,473033312,505230144,512124512,142.05,123.62,36.87
 2015/04/07,3899.42,3961.67,3891.73,3961.38,570447552,3842,3772.1,3621.85,3373.9,           ,0,570447552,506383552,515565152,151.37,129.17,44.4
 2015/04/08,3976.53,4000.22,3903.65,3994.81,618085440,3891.4,3802.5,3657.3,3384.62,           ,0,618085440,517662304,513415584,159.61,135.25,48.71
 2015/04/09,4006.13,4016.4,3900.03,3957.53,585176832,3920.6,3832.1,3690.6,3394.33,           ,0,585176832,545213632,519749632,161.27,140.46,41.63
 2015/04/10,3947.49,4040.35,3929.32,4034.31,484283616,3962.4,3867.3,3724.85,3406.68,           ,0,484283616,546209792,519310528,166.86,145.74,42.25
 2015/04/13,4072.72,4128.07,4057.29,4121.71,589814208,4014,3910.4,3762.3,3420.62,           ,0,589814208,569560256,537395200,176.31,151.85,48.92
 2015/04/14,4125.78,4168.35,4091.26,4135.57,610683520,4048.8,3945.4,3796.65,3435.73,           ,0,610683520,577608064,541995840,182.82,158.05,49.54
 2015/04/15,4135.65,4175.49,4069.01,4084.16,613005824,4066.6,3979,3825.7,3449.88,           ,0,613005824,576592256,547127296,181.72,162.78,37.88
 2015/04/16,4055.92,4195.31,4031.24,4194.82,551242944,4114.2,4017.4,3856.6,3466.08,           ,0,551242944,569802752,557508224,187.63,167.75,39.75
 2015/04/17,4254.72,4317.22,4238.91,4287.3,701706176,4164.8,4063.6,3891.85,3481.93,           ,0,701706176,613285888,579747840,197.49,173.7,47.58
 2015/04/20,4301.35,4356,4190.68,4217.08,857132800,4183.8,4098.9,3921.8,3495.93,           ,0,857132800,666756736,618158464,197.36,178.43,37.87
 2015/04/21,4212.19,4294.37,4188.57,4293.62,634470656,4215.4,4132.1,3952.1,3515.57,           ,0,634470656,671514624,624561344,201.12,182.97,36.31
 2015/04/22,4304.6,4400.19,4297.95,4398.49,680305088,4278.2,4172.4,3987.45,3535.98,           ,0,680305088,684975744,630784000,210.14,188.4,43.48
 2015/04/23,4414.48,4444.41,4358.84,4414.51,667344640,4322.2,4218.2,4025.15,3554.17,           ,0,667344640,708195136,638998912,216.09,193.94,44.3
 2015/04/24,4355.95,4416.38,4318.12,4393.69,628555008,4343.4,4254.1,4060.7,3571.67,           ,0,628555008,693560960,653423424,216.63,198.48,36.3
 2015/04/27,4441.93,4529.74,4441.93,4527.4,671088512,4405.6,4294.7,4102.55,3591.27,           ,0,671088512,656349568,661553152,225.25,203.83,42.83
 2015/04/28,4527.64,4572.39,4432.9,4476.21,767676416,4442,4328.7,4137.05,3609.48,           ,0,767676416,682989952,677252288,225.35,208.14,34.43
 2015/04/29,4446.12,4499.94,4398.64,4476.62,519834208,4457.8,4368,4173.5,3628.22,           ,0,519834208,650897024,667936384,222.89,211.09,23.61
 2015/04/30,4483.01,4507.34,4441.05,4441.66,526727968,4463,4392.6,4205,3647.13,           ,0,526727968,622775488,665485312,215.64,212,7.29
 2015/05/04,4441.34,4487.57,4387.43,4480.46,494173408,4480.6,4412,4237.8,3667.45,           ,0,494173408,595905728,644733312,210.6,211.72,-2.24
 2015/05/05,4479.85,4488.87,4282.24,4298.71,572858624,4434.6,4420.1,4259.5,3685.58,           ,0,572858624,576258048,616303808,189.75,207.32,-35.15
 2015/05/06,4311.64,4376.35,4187.37,4229.27,481732992,4385.4,4413.7,4272.9,3703.93,           ,0,481732992,519064768,601027392,165.71,199,-66.58
 2015/05/07,4197.9,4213.76,4108.01,4112.21,394566656,4312.4,4385.1,4278.75,3719.05,           ,0,394566656,494010368,572453696,135.65,186.33,-101.36
 2015/05/08,4152.98,4206.86,4099.04,4205.92,397428096,4265.4,4364.2,4291.2,3736.25,           ,0,397428096,468149856,545462656,118.03,172.67,-109.28
 2015/05/11,4231.27,4334.88,4187.82,4333.58,488750528,4235.8,4358.2,4306.15,3756.2,           ,0,488750528,467061952,531483840,113.06,160.75,-95.38
 2015/05/12,4342.37,4402.31,4317.98,4401.22,521866400,4256.6,4345.6,4320.15,3778.3,           ,0,521866400,456871104,516564576,113.28,151.25,-75.96
 2015/05/13,4402.38,4415.63,4342.48,4375.76,510490464,4285.6,4335.5,4332.1,3799.63,           ,0,510490464,462618624,490841696,110.12,143.03,-65.81
 2015/05/14,4372.82,4397.75,4329.04,4378.31,449077920,4339,4325.7,4346.85,3820.25,           ,0,449077920,473523808,483767104,106.6,135.74,-58.28
 2015/05/15,4366.82,4366.82,4278.55,4308.69,439706208,4359.4,4312.4,4352.5,3839.42,           ,0,439706208,481977952,475063904,97.07,128.01,-61.87
 2015/05/18,4277.9,4324.83,4260.51,4283.49,380057440,4349.6,4292.7,4352.35,3857.93,           ,0,380057440,460239680,463650816,86.49,119.71,-66.43
 2015/05/19,4285.78,4418.4,4285.78,4417.55,436735232,4352.6,4304.6,4362.35,3878.15,           ,0,436735232,443213408,450042272,87.91,113.35,-50.87
 2015/05/20,4434.98,4520.54,4432.28,4446.29,514106208,4367,4326.3,4370,3898.57,           ,0,514106208,443940864,453279744,90.31,108.74,-36.85
 2015/05/21,4456.43,4530.48,4438.26,4529.42,464996512,4397,4368,4376.55,3919.93,           ,0,464996512,447119360,460321600,97.8,106.55,-17.51
 2015/05/22,4584.98,4658.27,4562.99,4657.6,655591296,4467,4413.2,4388.7,3943.75,           ,0,655591296,490294464,486136224,112.77,107.8,9.95
 2015/05/25,4660.08,4814.67,4656.82,4813.8,682461376,4572.8,4461.2,4409.7,3969,           ,0,682461376,550784192,505511936,135.68,113.37,44.61
 2015/05/26,4854.85,4911.68,4779.08,4910.9,704892800,4671.6,4512.1,4428.85,3995.67,           ,0,704892800,604405760,523809600,159.83,122.66,74.33
 2015/05/27,4932.85,4958.16,4857.06,4941.71,681165376,4770.6,4568.8,4452.15,4022.43,           ,0,681165376,637822592,540881728,179.38,134.01,90.75
 2015/05/28,4943.74,4986.5,4614.24,4620.27,782964608,4788.8,4592.9,4459.3,4045.05,           ,0,782964608,701418688,574269056,167.02,140.61,52.81
 2015/05/29,4603.47,4698.19,4431.56,4611.74,611262400,4779.6,4623.3,4467.85,4067.27,           ,0,611262400,692551680,591423104,154.74,143.44,22.62
 2015/06/01,4633.1,4829.5,4615.23,4828.74,593389056,4782.8,4677.8,4485.25,4093.6,           ,0,593389056,674732416,612758336,160.68,146.88,27.59
 2015/06/02,4844.7,4911.57,4797.55,4910.53,623748096,4782.6,4727.1,4515.85,4121.42,           ,0,623748096,658505728,631455744,170.02,151.51,37.01
 2015/06/03,4924.38,4942.06,4822.44,4909.98,611453824,4776.2,4773.4,4549.85,4148.2,           ,0,611453824,644559680,641191104,175.35,156.28,38.15
 2015/06/04,4912.95,4947.96,4647.41,4947.1,674952384,4841.6,4815.2,4591.6,4175.88,           ,0,674952384,622958976,662188864,180.5,161.12,38.75
 2015/06/05,5016.09,5051.63,4898.07,5023.1,772240832,4924,4851.8,4632.5,4204.77,           ,0,772240832,655156864,673854272,188.54,166.61,43.86
 2015/06/08,5045.69,5146.95,4997.48,5131.88,855035072,4984.4,4883.6,4672.4,4234.47,           ,0,855035072,707487360,691109888,201.36,173.56,55.61
 2015/06/09,5145.98,5147.45,5042.96,5113.53,729893824,5025.2,4903.9,4708,4263.48,           ,0,729893824,728714432,693610112,207.65,180.38,54.55
 2015/06/10,5049.2,5164.16,5001.49,5106.04,596969024,5064.4,4920.3,4744.55,4291.1,           ,0,596969024,725817728,685188736,209.61,186.22,46.78
 2015/06/11,5101.44,5122.46,5050.76,5121.59,563990528,5099.4,4970.5,4781.7,4318.08,           ,0,563990528,703627264,663293120,210.01,190.98,38.05
 2015/06/12,5143.34,5178.19,5103.4,5166.35,625627840,5127.8,5025.9,4824.6,4344.57,           ,0,625627840,674306432,664731648,211.49,195.08,32.81
 2015/06/15,5174.42,5176.79,5048.74,5062.99,637803968,5114.2,5049.3,4863.55,4369.25,           ,0,637803968,630856064,669171712,202,196.46,11.06
 2015/06/16,5004.41,5029.68,4842.1,4887.43,550801408,5068.8,5047,4887.05,4390.4,           ,0,550801408,595040640,661877568,178.25,192.82,-29.14
 2015/06/17,4890.55,4983.66,4767.22,4967.9,537101184,5041.2,5052.8,4913.1,4411.73,           ,0,537101184,583067264,654442496,164.04,187.06,-46.06
 2015/06/18,4942.52,4966.77,4780.87,4785.36,507440896,4974,5036.7,4925.95,4429.98,           ,0,507440896,571755712,637691520,136.47,176.95,-80.96
 2015/06/19,4689.93,4744.08,4476.5,4478.36,452689632,4836.4,4982.1,4916.95,4443.6,           ,0,452689632,537165824,605736128,88.82,159.32,-141
 2015/06/23,4471.61,4577.94,4264.77,4576.49,473526144,4739,4926.6,4905.1,4458.5,           ,0,473526144,504312640,567584384,58.31,139.12,-161.62
 2015/06/24,4604.58,4691.77,4552.13,4690.15,543003712,4699.8,4884.3,4894.1,4475.17,           ,0,543003712,502752864,548896768,42.81,119.86,-154.1
 2015/06/25,4711.76,4720.7,4483.55,4527.78,572797504,4611.6,4826.4,4873.35,4487.52,           ,0,572797504,509889728,546478464,17.22,99.33,-164.22
 2015/06/26,4399.93,4456.9,4139.53,4192.87,565217856,4493,4733.5,4852,4494.93,           ,0,565217856,521443744,546599744,-29.74,73.52,-206.51
 2015/06/29,4289.77,4297.47,3875.05,4053.03,673786368,4408,4622.2,4824.05,4498.97,           ,0,673786368,565667456,551416640,-77.35,43.34,-241.38
 2015/06/30,4006.75,4279.97,3847.88,4277.22,709176640,4348.4,4543.7,4796.5,4506.52,           ,0,709176640,612794368,558553472,-95.88,15.5,-222.76
 2015/07/01,4214.15,4317.05,4043.37,4053.7,598769408,4220.8,4460.3,4753.65,4509.67,           ,0,598769408,623948608,563350720,-127.14,-13.03,-228.22
 2015/07/02,4058.62,4080.39,3795.25,3912.77,586015616,4098,4354.8,4703.8,4508.85,           ,0,586015616,626596224,568243008,-161.42,-42.71,-237.43
 2015/07/03,3793.71,3927.13,3629.56,3686.92,548163136,3996.8,4244.9,4640.8,4503.72,           ,0,548163136,623181824,572312768,-204.46,-75.06,-258.81
 2015/07/06,3975.21,3975.21,3653.04,3775.91,831139264,3941.4,4174.7,4578.4,4500.7,           ,0,831139264,654652224,610159808,-228.75,-105.8,-245.91
 2015/07/07,3654.78,3750.57,3585.4,3727.12,698818688,3831.2,4089.8,4508.2,4495.58,           ,0,698818688,652581248,632687808,-249.07,-134.45,-229.23
 2015/07/08,3467.4,3599.25,3421.53,3507.19,680356928,3722,3971.4,4427.85,4485.33,           ,0,680356928,668899712,646424192,-279.69,-163.5,-232.38
 2015/07/09,3432.45,3748.48,3373.54,3709.33,656914624,3681.2,3889.6,4358,4478.22,           ,0,656914624,683075200,654835712,-284.37,-187.67,-193.39
 2015/07/10,3707.46,3959.22,3677.43,3877.8,586364224,3719.4,3858.1,4295.8,4474.78,           ,0,586364224,690723200,656952512,-271.36,-204.41,-133.89
 2015/07/13,3918.99,4030.19,3858.64,3970.39,643489024,3758.4,3849.9,4236.05,4471.05,           ,0,643489024,653184192,653918208,-250.68,-213.67,-74.04
 2015/07/14,3958.37,4035.43,3855.56,3924.49,670558784,3797.8,3814.5,4179.1,4465,           ,0,670558784,647534976,650058112,-235.29,-217.99,-34.6
 2015/07/15,3874.97,3914.27,3741.25,3805.7,601301312,3857.6,3789.8,4125.05,4458.15,           ,0,601301312,631727744,650313728,-230.03,-220.4,-19.26
 2015/07/16,3758.5,3877.51,3688.44,3823.18,492256192,3880.4,3780.8,4067.8,4450.3,           ,0,492256192,598795904,640935552,-221.88,-220.69,-2.38
 2015/07/17,3831.42,3994.48,3814.15,3957.35,481726272,3896.2,3807.8,4026.35,4442.95,           ,0,481726272,577863680,634293440,-202.27,-217.01,29.47
 2015/07/20,3948.42,4021.33,3927.12,3992.11,539106688,3900.4,3829.4,4002.05,4435.9,           ,0,539106688,556990464,605087360,-181.83,-209.97,56.29
 2015/07/21,3939.9,4041.82,3912.8,4017.67,504288032,3919.2,3858.5,3974.15,4429.65,           ,0,504288032,523737504,585636224,-161.71,-200.32,77.23
 2015/07/22,3996.43,4042.34,3960.86,4026.04,520732224,3963.2,3910.4,3940.9,4421.28,           ,0,520732224,507622208,569674944,-143.43,-188.94,91.03
 2015/07/23,4022.27,4132.61,4019.04,4123.92,563585984,4023.4,3951.9,3920.75,4415.42,           ,0,563585984,521889376,560342656,-119.66,-175.09,110.85
 2015/07/24,4124.75,4184.45,4044.83,4070.91,627424832,4046.2,3971.2,3914.65,4408.65,           ,0,627424832,551026688,564445184,-103.91,-160.85,113.88
 2015/07/27,3985.57,4051.16,3720.44,3725.56,556003264,3993,3946.7,3898.3,4396.73,           ,0,556003264,554408320,555699392,-117.93,-152.27,68.67
 2015/07/28,3573.14,3762.53,3537.36,3663,563330048,3922,3920.6,3867.55,4383.1,           ,0,563330048,566217920,544977728,-132.56,-148.33,31.52
 2015/07/29,3689.82,3792.07,3612.06,3789.17,434352096,3874.6,3918.9,3854.35,4374.62,           ,0,434352096,548936064,528279136,-132.45,-145.15,25.4
 2015/07/30,3773.79,3844.37,3685.96,3705.77,457943232,3791,3907.2,3844,4365.88,           ,0,457943232,527807296,524848320,-137.51,-143.62,12.23
 2015/07/31,3655.67,3729.51,3620.17,3663.73,350955744,3709.4,3877.8,3842.8,4358.4,           ,0,350955744,472521120,511773888,-143.26,-143.55,0.58
 2015/08/03,3614.99,3648.94,3549.5,3622.91,363968736,3688.8,3840.9,3835.15,4348.68,           ,0,363968736,434110464,494259392,-149.39,-144.72,-9.34
 2015/08/04,3621.86,3757.03,3601.29,3756.54,362901664,3707.6,3814.8,3836.65,4339.08,           ,0,362901664,394022080,480120000,-141.82,-144.14,4.63
 2015/08/05,3745.65,3782.35,3676.39,3694.57,366422976,3688.6,3781.6,3846,4327.28,           ,0,366422976,380436480,464686272,-139.23,-143.16,7.86
 2015/08/06,3625.5,3710.57,3614.74,3661.54,274074656,3679.8,3735.4,3843.65,4315.4,           ,0,274074656,343664224,435735744,-138.24,-142.17,7.87
 2015/08/07,3692.61,3756.74,3686.3,3744.2,340757184,3696,3702.7,3836.95,4304.82,           ,0,340757184,341619520,407070304,-129.3,-139.6,20.6
 2015/08/10,3786.03,3943.62,3775.85,3928.42,497304320,3757,3722.9,3834.8,4298.48,           ,0,497304320,368292672,401201568,-106.12,-132.9,53.56
 2015/08/11,3928.81,3970.34,3891.18,3927.91,538923456,3791.2,3749.4,3835,4292.55,           ,0,538923456,403498592,398760352,-86.8,-123.68,73.77
 2015/08/12,3881.23,3937.77,3871.14,3886.32,442688288,3829.8,3759.2,3839.05,4283.72,           ,0,442688288,418748832,399592640,-73.98,-113.74,79.52
 2015/08/13,3869.91,3955.79,3838.16,3954.56,430073312,3888.2,3784,3845.6,4275.5,           ,0,430073312,449950528,396807360,-57.66,-102.53,89.73
 2015/08/14,3976.41,4000.68,3939.83,3965.33,467988224,3932.6,3814.3,3846.05,4266.12,           ,0,467988224,475398144,408508832,-43.35,-90.69,94.68
 2015/08/17,3947.84,3994.54,3907.4,3993.67,460432064,3945.6,3851.3,3846.1,4255.03,           ,0,460432064,468018784,418155712,-29.39,-78.43,98.08
 2015/08/18,3999.13,4006.34,3743.39,3748.16,543770816,3909.6,3850.4,3832.6,4237.28,           ,0,543770816,468988736,436243648,-37.7,-70.28,65.17
 2015/08/19,3646.8,3811.43,3558.38,3794.11,475396224,3891,3860.4,3821,4218.67,           ,0,475396224,475535776,447142304,-40.11,-64.25,48.27
 2015/08/20,3754.57,3788.01,3663.61,3664.29,390063072,3833.2,3860.7,3798.05,4197.38,           ,0,390063072,467533824,458742176,-51.9,-61.78,19.75
 2015/08/21,3609.96,3652.84,3490.54,3507.74,369920480,3741.6,3837.1,3769.9,4178.85,           ,0,369920480,447918912,461658528,-73.04,-64.03,-18.01
 2015/08/24,3373.48,3388.36,3191.88,3209.91,334671808,3584.8,3765.2,3744.05,4155.47,           ,0,334671808,422766176,445392480,-112.52,-73.73,-77.59
 2015/08/25,3004.13,3123.03,2947.94,2964.97,352325120,3428.2,3668.9,3709.15,4124.4,           ,0,352325120,384473504,426731104,-161.72,-91.33,-140.78
 2015/08/26,2980.79,3092.04,2850.71,2927.29,466699648,3255,3573,3666.1,4091.37,           ,0,466699648,382736800,429136288,-201.42,-113.35,-176.15
 2015/08/27,2978.03,3085.42,2906.49,3083.59,400308384,3138.6,3485.9,3634.95,4060.92,           ,0,400308384,384781504,426157664,-217.76,-134.23,-167.07
 2015/08/28,3125.26,3235.84,3102.95,3232.35,443136928,3083.6,3412.6,3613.45,4032.35,           ,0,443136928,399428800,423673856,-216.22,-150.63,-131.18
 2015/08/31,3203.56,3207.86,3109.16,3205.99,397431392,3083,3333.9,3592.6,4002.05,           ,0,397431392,411978944,417372576,-214.65,-163.43,-102.43
 2015/09/01,3157.83,3180.33,3053.74,3166.62,432432480,3123.2,3275.7,3563.05,3969.3,           ,0,432432480,428002496,406238016,-214.11,-173.57,-81.09
 2015/09/02,3027.68,3194.48,3019.09,3160.17,438170144,3169.6,3212.3,3536.35,3936.73,           ,0,438170144,422294336,402515552,-211.77,-181.21,-61.12
 2015/09/07,3149.38,3217.58,3066.3,3080.42,296468128,3169.2,3153.9,3507.3,3902.98,           ,0,296468128,401525952,393153728,-213.88,-187.74,-52.27
 2015/09/08,3054.44,3174.71,3011.12,3170.45,255415472,3156.6,3120.1,3478.6,3870.45,           ,0,255415472,363980384,381704608,-205.91,-191.38,-29.07
 2015/09/09,3182.55,3256.74,3165.7,3243.09,375327968,3164,3123.5,3444.35,3838.4,           ,0,375327968,359563264,385771104,-191.53,-191.41,-0.25
 2015/09/10,3190.55,3243.28,3178.9,3197.89,273261760,3170.4,3146.8,3407.85,3807.32,           ,0,273261760,327732416,377867456,-181.69,-189.46,15.55
 2015/09/11,3189.48,3223.76,3163.45,3200.23,224557824,3178.4,3174,3373.5,3779.2,           ,0,224557824,285002944,353648640,-171.72,-185.91,28.4
 2015/09/14,3221.17,3229.48,3049.23,3114.8,346631168,3185.2,3177.2,3331.55,3748.32,           ,0,346631168,295043072,348284512,-168.76,-182.48,27.44
 2015/09/15,3043.8,3081.7,2983.92,3005.17,249194448,3152.2,3154.4,3283.5,3718.63,           ,0,249194448,293797888,328889152,-173.27,-180.64,14.74
 2015/09/16,2998.04,3182.93,2983.54,3152.26,277524512,3134.2,3149.1,3241.5,3696.55,           ,0,277524512,274235392,316899328,-163.09,-177.13,28.07
 2015/09/17,3131.98,3204.7,3085.31,3086.06,317602880,3111.8,3141.1,3208.4,3671.72,           ,0,317602880,283095872,305414144,-158.54,-173.41,29.74
 2015/09/18,3100.28,3122.05,3070.34,3097.92,209175392,3091.4,3134.9,3173.6,3645.17,           ,0,209175392,280028768,282515872,-152.23,-169.18,33.9
 2015/09/21,3072.09,3159.88,3060.86,3156.54,239897360,3099.6,3142.4,3148.15,3622.32,           ,0,239897360,258677152,276860096,-140.86,-163.51,45.3
 2015/09/22,3161.32,3213.48,3152.48,3185.62,274786144,3135.8,3144,3132.05,3605.53,           ,0,274786144,263795504,278796704,-128.04,-156.42,56.76
 2015/09/23,3137.72,3164.04,3104.74,3115.89,236322672,3128.4,3131.3,3127.4,3589.92,           ,0,236322672,255557632,264896512,-122.09,-149.55,54.92
 2015/09/24,3126.49,3151.16,3109.69,3142.69,212887728,3139.6,3125.7,3136.25,3570.98,           ,0,212887728,234618880,258857376,-113.91,-142.42,57.04
 2015/09/25,3130.85,3149.95,3063,3092.35,236263872,3138.6,3115,3144.5,3554.98,           ,0,236263872,240032160,260030464,-110.21,-135.98,51.55
 2015/09/28,3085.57,3103.07,3042.31,3100.76,156727536,3127.6,3113.6,3145.4,3541.45,           ,0,156727536,223399120,241038128,-105.38,-129.86,48.95
 2015/09/29,3055.22,3068.3,3021.16,3038.14,163222672,3098,3116.9,3135.65,3530.63,           ,0,163222672,201084112,232439808,-105.4,-124.97,39.14
 2015/09/30,3052.84,3073.3,3039.74,3052.78,146642448,3085.2,3106.8,3127.95,3518.57,           ,0,146642448,183146912,219352272,-103.04,-120.58,35.08
 2015/10/08,3156.07,3172.28,3133.13,3143.36,234276048,3085.6,3112.6,3126.85,3508.85,           ,0,234276048,187426400,211022640,-92.8,-115.03,44.46
 2015/10/09,3146.64,3192.72,3137.79,3183.15,234851440,3103.6,3121.1,3128,3503.45,           ,0,234851440,187144608,213588384,-80.54,-108.13,55.18
 2015/10/12,3193.54,3318.71,3188.41,3287.66,386294720,3141,3134.3,3138.35,3496.43,           ,0,386294720,233059120,228229120,-61.68,-98.84,74.32
 2015/10/13,3262.16,3298.63,3253.25,3293.23,297153120,3192,3145,3144.5,3486.68,           ,0,297153120,259843680,230463904,-45.75,-88.22,84.94
 2015/10/14,3280.02,3307.32,3256.25,3262.44,295077728,3234,3159.6,3145.45,3474.87,           ,0,295077728,289531488,236339200,-35.21,-77.62,84.81
 2015/10/15,3255.03,3338.3,3254.39,3338.07,316283840,3272.8,3179.2,3152.45,3465.1,           ,0,316283840,305928608,246677504,-20.52,-66.2,91.36
 2015/10/16,3358.3,3393.02,3334.85,3391.35,395460576,3314.6,3209.1,3162.05,3458.2,           ,0,395460576,338054336,262599472,-4.52,-53.86,98.68
 2015/10/19,3401.63,3423.4,3355.57,3386.7,378112192,3334.2,3237.6,3175.6,3450.92,           ,0,378112192,336415936,284737536,7.69,-41.55,98.49
